filename,dc.subject,dc.language.iso,dc.type,dc.date.issued,dc.title,dc.contributor.author,dc.contributor.publisher
DP70527.xml,Pure Sciences||Inorganic chemistry||Pure Sciences||Organic chemistry||Pure Sciences||Analytical chemistry||Acidity||Electrode||Glass||Measurements||Methanol||Solutions||Use||Water,English,Dissertation,1944,The use of the glass electrode for acidity measurements in methanol and water solutions,"Power, Wilson Huntley","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70528.xml,Pure Sciences||Organic chemistry||A||Alkylation||Alpha||Aromatic||Carbinols||Chloroethyl||Compounds||Ether||Ethers||I||Ii||Methyl||Part||Phenyl||Study||Symmetrical,English,Dissertation,1948,"A study of the alkylation of aromatic compounds by phenyl carbinols and by ethers: Part I, Alkylation by phenyl carbinols and their symmetrical ethers. Part II, Alkylation by [alpha]-chloroethyl methyl ether","Preston, Robert Krieg","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70529.xml,Pure Sciences||Organic chemistry||Chemistry||Podophyllotoxin,English,Dissertation,1949,The chemistry of podophyllotoxin,"Price, Edward Hector","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70530.xml,Biological Sciences||Limnology||Earth Sciences||Hydrologic sciences||Earth Sciences||Chemical oceanography||A||Characteristics||Chemical||Estuary||Investigation||Physio||River,English,Dissertation,1952,An investigation of the physio-chemical characteristics of a river estuary,"Provenza, D. Vincent","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70531.xml,Biological Sciences||Physiology||Psychology||Behavioral psychology||Albino||Chronic||Inanition||Male||Rats||Recovery||Studies||Young,English,Dissertation,1947,Studies on chronic inanition and recovery in young male albino rats,"Quimby, Freeman H.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70532.xml,Education||Education policy||Social Sciences||Asian studies||1898||1953||A||Centralization||Education||Philippines||Policy||Study,English,Dissertation,1953,"A study of the policy of centralization of education in the Philippines, 1898-1953","Quirante, Luceno L.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70533.xml,Biological Sciences||Animal sciences||Alone||Antibiotics||Capacity||Chicken||Diluents||Effect||Fertilising||Hormones||Semen||Survival||Various||Vitro,English,Dissertation,1953,The effect of antibiotics alone and with various diluents and hormones upon the in vitro survival and fertilising capacity of chicken semen,"Qureshi, Shahid Husain","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70534.xml,Applied Sciences||Mechanical engineering||Pure Sciences||Plasma physics||A||Explosion||Gas||Internal||Motion||Rectilinear||Subsequent,English,Dissertation,1943,The rectilinear motion of a gas subsequent to an internal explosion,"Rand, Robert Collom","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70535.xml,Biological Sciences||Botany||Biological Sciences||Horticulture||E||H||Lilium||Production||Regale||Seed||Wils,English,Dissertation,1949,Seed production in Lilium regale E. H. Wils,"Rappleye, Robert D.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70536.xml,Earth Sciences||Geophysics||Absolute||Determination||Field||Magnetometer||Terrestrial,English,Dissertation,1942,An absolute magnetometer for terrestrial field determination,"Raspet, August","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70537.xml,Health and Environmental Sciences||Pharmacology||Biological Sciences||Physiology||Nitrates||Nitrite||Pharmacology||Physiology,English,Dissertation,1942,The pharmacology and physiology of nitrite and nitrates,"Rath, Maurice Monroe","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70538.xml,Pure Sciences||Organic chemistry||Pure Sciences||Analytical chemistry||Diarylbenzenes||M||Spectra||Syntheses||Ultraviolet,English,Dissertation,1950,m-Diarylbenzenes: Syntheses and ultraviolet spectra,"Reed, Fred Thornton","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70539.xml,Pure Sciences||Inorganic chemistry||A||Contribution||Dyes||Hydrous||Interaction||Mordant||Nature||Oxides||Study,English,Dissertation,1930,A contribution to the study of the nature of the interaction between hydrous oxides and mordant dyes,"Reinmuth, Otto","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70540.xml,Psychology||Developmental psychology||Psychology||Behavioral psychology||A||Anecdotal||Behavior||Children||Developmental||Play||Records||Revealed||Sequence||Study||Teachers,English,Dissertation,1952,A study of the developmental sequence of the play behavior of children as revealed in the anecdotal records of teachers,"Renfroe, Olive","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70541.xml,Biological Sciences||Botany||Genus||Lycopersicon||Polycotyledony,English,Dissertation,1943,Polycotyledony in the genus <italic>Lycopersicon</italic>,"Reynard, George B.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70542.xml,Biological Sciences||Physiology||000||18||Albino||Altitude||Discontinuous||Effects||Exposure||Feet||Rat||Simulated,English,Dissertation,1946,"The effects of discontinuous exposure to 18,000 feet simulated altitude on the albino rat","Reynolds, Orr E.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70543.xml,"Social Sciences||American history||Philosophy, Religion and Theology||Religious history||George||Ripley||Sophia",English,Dissertation,1942,George and Sophia Ripley,"Riggs, Lisette","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70544.xml,Biological Sciences||Entomology||A||Acarina||Biology||Florida||History||Including||Ixodes||Ixodid||Ixodidae||Life||Northern||Say||Scapularis||Study||Ticks,English,Dissertation,1953,"A study of the ixodid ticks of northern Florida, including<p>the biology and life history of <italic>Ixodes scapularis</italic> Say (Ixodidae:<p>Acarina)","Rogers, Andrew Jackson","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70545.xml,Health and Environmental Sciences||Nutrition||Biological Sciences||Food science||Nutrition||Peach||Potassium,English,Dissertation,1950,Potassium nutrition of the peach,"Rogers, Benjamin Lanham","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70546.xml,Biological Sciences||Animal sciences||Administered||Aerobacter||Aerogenes||Chick||Coli||Cultures||Effect||Escherichia||Growth||Influenced||Orally||Penicillin,English,Dissertation,1953,The effect of orally administered <italic>Aerobacter aerogenes<p></italic> and <italic>Escherichia coli</italic> cultures on chick growth as<p>influenced by penicillin,"Romoser, George Lynn","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70549.xml,Social Sciences||Geography||Earth Sciences||Geomorphology||Antarctic||Contributions||Features||Methods||Photogeographical||Study||Surface,English,Dissertation,1952,Contributions to the study of Antarctic surface features by photogeographical methods,"Roscoe, John Hobbie","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70552.xml,Pure Sciences||Organic chemistry||Constituents||Diamylene,English,Dissertation,1934,The constituents of diamylene,"Rose, William Gordon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70553.xml,Pure Sciences||Organic chemistry||Aqueous||Cyanohydrin||Kinetics||Mechanism||Reaction||Solution,English,Dissertation,1952,The kinetics and mechanism of the cyanohydrin reaction in aqueous solution,"Roth, James F.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70554.xml,Biological Sciences||Agronomy||Pure Sciences||Statistics||A||Associated||Characters||Maize||Morphological||Reproduction||Several||Statistical||Study||Yield,English,Dissertation,1928,A statistical study of several morphological characters associated with reproduction and yield in maize,"Rothgeb, Russell Grove","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70555.xml,Psychology||Developmental psychology||Psychology||Social psychology||Conception||Development||Emergence||Human||Interpersonal||Level||Organization||Outline||Social,English,Dissertation,1952,An outline of human development from conception to the emergence of organization at the social and interpersonal level,"Rowe, William Jennings","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70556.xml,Biological Sciences||Animal sciences||A||Carotene||Egg||Hatchability||Production||Requirements||Vitamin,English,Dissertation,1942,The vitamin A (carotene) requirements for egg production and hatchability,"Rubin, Max","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70557.xml,Biological Sciences||Soil sciences||A||Biological||Chemical||Fertilized||Heavily||Phosphorus||Residual||Soils||Study,English,Dissertation,1948,A chemical and biological study of the residual phosphorus of heavily fertilized soils,"Rubins, Edward J.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70558.xml,Pure Sciences||Organic chemistry||1||2||4||6||Dimethyl||Hydroxy||Methanol||Methoxycyclohexanecarbonitrile||Oxide||Preparation||Propylene||Reaction,English,Dissertation,1949,"The reaction of propylene oxide with methanol, and the preparation of 2,6-dimethyl-1-hydroxy-4-methoxycyclohexanecarbonitrile","Sadle, Alexander","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70559.xml,Social Sciences||American history||A||Canal||Chesapeake||History||Ohio,English,Dissertation,1945,A history of the Chesapeake and Ohio canal,"Sanderlin, Walter S.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP70560.xml,Biological Sciences||Plant pathology||Biological Sciences||Parasitology||Common||Host||Identification||Knot||Maryland||Meloidogyne||Nematodes||Parasite||Reference||Relationships||Root||Special||Spp||Studies,English,Dissertation,1953,Studies on identification and host-parasite relationships of<p>the common root-knot nematodes (<italic>Meloidogyne</italic> spp.) with special<p>reference to Maryland,"Sasser, J. N.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71089.xml,Health and Environmental Sciences||Toxicology||Action||Nephrotoxic||Sodium||Tetrathionate,English,Dissertation,1953,The nephrotoxic action of sodium tetrathionate,"Saunders, Jack Palmer","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71090.xml,Pure Sciences||Physical chemistry||Pure Sciences||Inorganic chemistry||Acid||Hydrochloric||Passivity||Reference||Solutions||Special||Titanium,English,Dissertation,1951,Passivity of titanium with special reference to hydrochloric acid solutions,"Schlain, David","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71091.xml,Health and Environmental Sciences||Toxicology||Health and Environmental Sciences||Occupational safety||A||Acute||Aerobacter||Causing||Cloacae||Cotton||Detection||Endotoxic||Grade||Illness||Low||Produced||Stained||Strain||Studies||Substance||Tests||Using||Workers,English,Dissertation,1943,Studies on tests for the detection of the endotoxic substance<p>produced by a strain of <italic>Aerobacter cloacae</italic> causing acute<p>illness among workers using low-grade stained cotton,"Schneiter, Roy","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71092.xml,Education||Higher education administration||Education||Evaluation||Higher||Institutions||Organization||Responsibility||Selected||Spans,English,Dissertation,1950,Spans of responsibility; an evaluation of the organization of selected institutions of higher education,"Schroeder, Henry John","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71093.xml,Pure Sciences||Organic chemistry||1||3||5||7||A||Conjugated||Hexatriene||Octatetraene||Polyenes||Synthesis,English,Dissertation,1949,"A synthesis of conjugated polyenes: 1, 3, 5-hexatriene and 1, 3, 5, 7-octatetraene","Schwartzman, Louis Herbert","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71094.xml,"Language, Literature and Linguistics||German literature||Ein||Einer||Existentiellen||Form||Innere||Rilkes||Stilforschung||Versuch",German,Dissertation,1941,Rilkes innere form; ein versuch einer existentiellen stilforschung,"Schweizer, Mark","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71095.xml,Health and Environmental Sciences||Pharmaceutical sciences||Containing||Hypodermic||Manufacture||Morphine||Salts||Solubility||Stability||Tablets,English,Dissertation,1950,"The manufacture, solubility and stability of hypodermic tablets containing morphine salts","Scigliano, John Anthony","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71096.xml,Biological Sciences||Food science||Health and Environmental Sciences||Nutrition||Boron||Grape||Nutrition,English,Dissertation,1944,Boron nutrition of the grape,"Scott, L. E.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71097.xml,Pure Sciences||Organic chemistry||Alkylation||Aromatic||Compounds||Phenylcarbinols,English,Dissertation,1952,The alkylation of aromatic compounds by phenylcarbinols,"Segrave, Harold James Elliott","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71098.xml,Education||Vocational education||Education||Industrial arts education||A||Education||Industrial||Plan||Programs||Studying||Technical||Vocational,English,Dissertation,1951,A plan for studying vocational-industrial and vocational-technical education programs,"Seidel, John Jacob","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71099.xml,Pure Sciences||Physical chemistry||A||Cell||Determination||Diagram||Electrical||Gallium||Galvanic||Indium||Measurements||Phase||Resistance||Study||System||Thermodynamic||Zinc,English,Dissertation,1952,A thermodynamic study of the zinc-indium system by galvanic cell measurements. The determination of the gallium-indium phase diagram by electrical resistance measurements,"Selis, Sidney Morton","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71100.xml,Pure Sciences||Physical chemistry||Electrolytic||Fused||Molybdenum||Preparation||Salts,English,Dissertation,1952,The electrolytic preparation of molybdenum from fused salts,"Senderoff, Seymour","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71101.xml,Biological Sciences||Zoology||Biological Sciences||Evolution & development||Aepyptera||Brook||Development||Early||Embryo||Gametes||Lampetra||Lamprey||Maryland||Sup,English,Dissertation,1952,"Development of the gametes and early embryo in the Maryland<p>brook lamprey (<italic>Lampetra aepyptera,</italic> sup.)","Seversmith, Herbert Furman","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71102.xml,Biological Sciences||Animal sciences||Social Sciences||Agricultural economics||Characteristics||Chickens||Economic||Feeding||Hampshire||Inheritance||New||Relationship||Response||Some||Thiouracil||Thyroid,English,Dissertation,1953,Inheritance of thyroid response to thiouracil feeding in New Hampshire chickens and its relationship to some economic characteristics,"Shaklee, William E.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71103.xml,Psychology||Cognitive psychology||Developed||Generalization||Inhibitory||Learning||Potential||Rote||Serial||Transfer,English,Dissertation,1952,Transfer and generalization of the inhibitory potential developed in rote serial learning,"Shapiro, Solomon","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71104.xml,Pure Sciences||Inorganic chemistry||Pure Sciences||Organic chemistry||Eosin||Fluorescence||Iodide||Ion||Quenching,English,Dissertation,1951,The quenching of the fluorescence of the eosin ion by the iodide ion,"Sharpless, Norman Edward","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71105.xml,Biological Sciences||Cellular biology||A||Cell||Hepatic||Method||Mitochondria||Perfusion||Rat||Study,English,Dissertation,1943,A study of the hepatic cell mitochondria of the rat by the perfusion method,"Shay, Donald Emerson","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71106.xml,Social Sciences||Demography||Health and Environmental Sciences||Nutrition||Social Sciences||South Asian studies||Asia||Comparative||Countries||Food||Population||Selected||South||Southeast||Study||Ten||Territories,English,Dissertation,1953,Comparative study of food and population in ten selected countries and territories in south and southeast Asia,"Shehata, Shehata El-Sayed","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71107.xml,Biological Sciences||Genetics||Health and Environmental Sciences||Developmental biology||Associated||C||Dilution||E||Effect||Extreme||Factors||Gene||Growth||Inbred||Longevity||Metabolic||Mus||Musculus||Other||Particular||Rate||Reference||Strains||Studies||Two,English,Dissertation,1947,"Studies of two inbred strains of <italic>Mus musculus</italic>;<p>with particular reference to the effect of the extreme dilution gene (c(e))<p>on longevity, as associated with rate of growth, metabolic rate and other<p>factors","Sherwood, Helene Maria Gysin","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71108.xml,Pure Sciences||Organic chemistry||Cerin||Derivatives||Friedelin||Functional||Some,English,Dissertation,1935,Some functional derivatives of friedelin and cerin,"Shrader, Sterl Amos","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71109.xml,Biological Sciences||Food science||Apples||Associated||Cracking||Factors||Imperial||Skin||York,English,Dissertation,1942,Factors associated with skin-cracking of York Imperial apples,"Shutak, Vladimir G.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71111.xml,Pure Sciences||Organic chemistry||Pure Sciences||Biochemistry||Anaerobic||Breakdown||Disulfide||Effect||Glucose||Tetramethylthiuram||Yeast,English,Dissertation,1953,The effect of tetramethylthiuram disulfide on the anaerobic breakdown of glucose by yeast,"Sisler, Hugh Delane","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71112.xml,Education||Educational evaluation||Commission||Defense||Democracy||Education||Evaluation||National||Program,English,Dissertation,1951,An evaluation of the program of the National Commission for the Defense of Democracy Through Education,"Skaife, Robert Ashley","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71113.xml,Biological Sciences||Microbiology||Pure Sciences||Biochemistry||Amines||Bacterial||Studies||Utilization,English,Dissertation,1953,Studies on the bacterial utilization of amines,"Slepecky, Ralph","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71114.xml,Pure Sciences||Organic chemistry||Acids||Cyclopropanecarboxylic||Derivatives||Substituted,English,Dissertation,1950,Substituted cyclopropanecarboxylic acids and derivatives,"Smith, Charles Irvel","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71115.xml,Pure Sciences||Organic chemistry||Cerin||Friedelin||Further||Studies,English,Dissertation,1941,Further studies on cerin and friedelin,"Smith, Leonard","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71116.xml,Pure Sciences||Organic chemistry||Catalysts||Decomposition||Ethlene||Glycol||Presence,English,Dissertation,1933,The decomposition of ethlene glycol in the presence of catalysts,"Smith, Thomas B.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71117.xml,Pure Sciences||Organic chemistry||1||10||2||9||Benzanthracene||Dimethyl||Isocyanates||Methyl,English,Dissertation,1947,"Isocyanates of 9-methyl and 9, 10-dimethyl-1, 2-benzanthracene","Smith, William Mayo","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71118.xml,Biological Sciences||Plant pathology||Associated||Characteristics||Cultural||Isolates||Maryland||Pathogenicity||Potato||Pox||Streptomyces||Sweet,English,Dissertation,1951,Pathogenicity and cultural characteristics of <italic>Streptomyces<p></italic> isolates associated with sweet potato pox in Maryland,"Smoot, John J.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71119.xml,Biological Sciences||Microbiology||Applied Sciences||Environmental engineering||A||Application||Bacteriophages||City||Hospital||Including||Lysis||Nascent||Phages||Pneumococci||Pneumococcus||Sewage||Streptococcus||Survey,English,Dissertation,1941,"A survey for <italic>Pneumococcus</italic> and <italic>Streptococcus<p></italic> bacteriophages in city and hospital sewage, including the application<p>of nascent <italic>Streptococcus</italic> phages to the lysis of pneumococci","Sockrider, Elsie May","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71120.xml,Biological Sciences||Agronomy||Biological Sciences||Soil sciences||Alfalfa||Composition||Glenelg||Grown||Mineral||Soil||Variation,English,Dissertation,1948,The variation in mineral composition of alfalfa grown on Glenelg soil,"Specht, Alston Wesley","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71121.xml,Pure Sciences||Analytical chemistry||Biological Sciences||Botany||Croton||Linne||Nature||Resin||Tiglium,English,Dissertation,1934,The nature of croton resin from <italic>Croton tiglium</italic><p>(Linn&eacute;),"Spies, Joseph Rueben","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71122.xml,Health and Environmental Sciences||Pharmacology||Arylvinylamines||Interest||Pharmacologic,English,Dissertation,1952,Arylvinylamines of pharmacologic interest,"Stahl, Kenneth Hottenstein","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71123.xml,Pure Sciences||Organic chemistry||Biological Sciences||Botany||Pure Sciences||Biochemistry||A||Constituent||Flowers||Inert||Insecticidally||Pyrethrosin||Pyrethrum||Study,English,Dissertation,1941,"A study of pyrethrosin, an insecticidally inert constituent of pyrethrum flowers","Stanton, William Alexander","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71124.xml,Biological Sciences||Agronomy||Boron||Calcium||Cantaloupe||Fruiting||Growth||Levels||Magnesium||Nitrogen||Nutrition||Potassium||Reference||Relation,English,Dissertation,1948,"Levels of nutrition in relation to growth and fruiting of the cantaloupe, with reference to nitrogen, potassium, calcium, magnesium and boron","Stark, Francis C.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71125.xml,Pure Sciences||Organic chemistry||Derivatives||Fluorobenzene||Preparation||Some,English,Dissertation,1930,The preparation of some derivatives of fluorobenzene,"Starkey, Edgar B.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71126.xml,Pure Sciences||Physical chemistry||A||Acids||Addition||Bonds||Double||Halogen||Inert||Partial||Polarity||Solvents||Test||Theory,English,Dissertation,1926,A test of the theory of partial polarity: The addition of halogen acids to double bonds in inert solvents,"Starkey, Edgar B.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71127.xml,Pure Sciences||Electromagnetics||Pure Sciences||Plasma physics||A||Application||Electron||Free||Gas||Magnetic||Numbers||Properties||Theory,English,Dissertation,1952,Application of the theory of numbers to the magnetic properties of a free electron gas,"Steele, Martin C.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71128.xml,Pure Sciences||Organic chemistry||Health and Environmental Sciences||Pharmacology||Alcohol||Anti||Benzyl||Carcinogenic||Compounds||Dehydrogenation||Intermediates||Leading||Liquid||Phase||Synthesis,English,Dissertation,1949,"The dehydrogenation of benzyl alcohol in the liquid phase, and the synthesis of intermediates leading to anti-carcinogenic compounds","Sterling, John D.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71129.xml,Biological Sciences||Molecular biology||Chromosomes||Lilium||Morphology||Somatic,English,Dissertation,1946,The morphology of the somatic chromosomes in <italic>Lilium<p></italic>,"Stewart, Robert Nielsen","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71130.xml,Pure Sciences||Biochemistry||Biological Sciences||Botany||Health and Environmental Sciences||Nutrition||A||Back||Eyed||Nutritive||Pea||Sinensis||Study||Variety||Vigna,English,Dissertation,1937,A nutritive study of <italic>Vigna sinensis</italic> (back-eyed<p>pea variety),"Stimpson, Edwin Greenwood","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71131.xml,Pure Sciences||Organic chemistry||Acids||Arylstearic,English,Dissertation,1938,Arylstearic acids,"Stirton, Alexander James","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71132.xml,Pure Sciences||Inorganic chemistry||Pure Sciences||Plasma physics||Bentonite||Characteristics||Fluid||Suspensions,English,Dissertation,1941,The fluid characteristics of bentonite suspensions,"Stoddard, Carl Kerby","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71133.xml,Biological Sciences||Animal sciences||Biological Sciences||Histology||Biological Sciences||Physiology||Blood||Changes||Chick||Days||Developing||Eight||Four||Hatch||Histological||Incubation||Physiological||Post||Seven||Some||Twenty,English,Dissertation,1953,Some histological and physiological changes of the blood of the developing chick from four days of incubation through twenty-eight days of incubation (seven days post hatch),"Stringer, Kenneth Thompson","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71134.xml,"Philosophy, Religion and Theology||Religious history||Social Sciences||European history||Century||Earlier||Eighteenth||England||Liberalism||Religious",English,Dissertation,1952,Religious liberalism in England in the earlier eighteenth century,"Stromberg, Roland N.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71135.xml,Biological Sciences||Food science||Aging||Changes||Chemical||Cured||Hams||Investigation||Occurring,English,Dissertation,1931,"An investigation of the chemical changes occurring during the ""aging"" of cured hams","Supplee, W. C.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71136.xml,Pure Sciences||Organic chemistry||Diazoacetate||Ethyl||Phenanthrene||Reaction,English,Dissertation,1945,The reaction of phenanthrene with ethyl diazoacetate,"Sweeney, Thomas Richard","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71137.xml,Pure Sciences||Organic chemistry||Acids||Action||Compounds||Esters||Fatty||Hydroxylated||Lead||Related||Tetraacetate,English,Dissertation,1940,"The action of lead tetraacetate upon hydroxylated fatty acids, esters and related compounds","Swern, Daniel","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71138.xml,Biological Sciences||Plant pathology||Antirrhinum||Behavior||Histories||Knot||Life||Majus||Meloidogyne||Nematodes||Pathogenic||Root||Snapdragon||Spp,English,Dissertation,1951,"Pathogenic behavior and life histories of the root-knot nematodes, <italic><p>Meloidogyne</italic> spp., on snapdragon, <italic>Antirrhinum majus</italic>","Tarjan, Armen Charles","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71139.xml,Health and Environmental Sciences||Pathology||Biological Sciences||Microbiology||A||Microbiological||Study||Torulosis,English,Dissertation,1949,A microbiological study of torulosis,"Tawab, Salah Ahmed Abdel","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71140.xml,Pure Sciences||Physical chemistry||Electrode||Potential||Sodium||Standard,English,Dissertation,1941,The standard electrode potential of sodium,"Taylor, John K.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71141.xml,Biological Sciences||Entomology||L||Leucophthalmus||Maryland||Meadow||Philaenus||Spittlebug,English,Dissertation,1951,"The meadow spittlebug, <italic>Philaenus leucophthalmus</italic><p>(L.) in Maryland","Teller, Leslie Wayne","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71142.xml,Pure Sciences||Organic chemistry||1||3||5||Bromohexatriene||Chemistry||Pyran||Studies||Synthesis,English,Dissertation,1949,"Studies in pyran chemistry: Synthesis of 3-bromohexatriene-1,3,5","Temin, Samuel C.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71143.xml,Biological Sciences||Animal diseases||Chickens||Gizzard||Studies||Ulceration,English,Dissertation,1941,Studies on gizzard ulceration in chickens,"Tepper, Albert Edward","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71144.xml,Biological Sciences||Food science||Acid||Apples||Ascorbic||Associated||Beans||Dehydration||Factors||Lima||Retention||Storage||Subsequent,English,Dissertation,1945,Factors in dehydration and subsequent storage of apples and lima beans associated with retention of ascorbic acid,"Thompson, Arthur H.","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71145.xml,Psychology||Social psychology||Education||Special education||A||Case||Child||Children||Factors||Play||Program||Records||Related||Revealed||Roles||Social||Some||Study||Teachers,English,Dissertation,1952,A study of some factors related to the social roles children play as revealed by case study records of teachers in a child study program,"Thompson, Fred Ray","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71146.xml,Education||Higher education||Education||Industrial arts education||Education||Vocational education||A||College||Education||Emphasizing||Industries||Industry||Level||Manufacturing||Preparation||Presupervision||Program||Selected||Service||Technical,English,Dissertation,1952,Education for industry; a college level program emphasizing technical and presupervision preparation for manufacturing and selected service industries,"Tierney, William Francis","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71147.xml,Pure Sciences||Organic chemistry||Catalytic||Chlorides||I||Meta||Nitrobenzoyl||Ortho||Para||Part||Reduction,English,Dissertation,1942,"Part I. The catalytic reduction of ortho, meta and para nitrobenzoyl chlorides, Part II Atempted Diene Syntheses","Tollefson, Richard Corley","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
DP71148.xml,Biological Sciences||Parasitology||Health and Environmental Sciences||Pharmacology||2||5||Amino||Blackhead||Effect||Enheptin||Host||Introductory||Nitrothiazole||Parasite||Relationship||Study,English,Dissertation,1953,"Introductory study of the effect of enheptin (2-amino, 5-nitrothiazole) on the host-parasite relationship in blackhead","Tromba, Francis Gabriel","Digital Repository at the University of Maryland||University of Maryland (College Park, Md)"
